block,y,x,count
key_resources,83,63,1
key_resources,52,22,1
key_resources,51,25,1
key_resources,40,68,1
key_resources,84,0,1
key_resources,51,29,1
key_resources,83,70,1
key_resources,83,66,1
key_resources,84,58,1
key_resources,87,0,1
key_resources,85,52,1
key_resources,84,45,1
key_resources,84,56,1
key_resources,51,35,1
key_resources,85,44,1
key_resources,84,63,1
key_resources,85,37,1
key_resources,51,40,1
key_resources,17,41,1
key_resources,85,31,1
key_resources,85,5,1
key_resources,51,39,1
key_resources,84,73,1
key_resources,86,18,1
key_resources,55,22,1
key_resources,86,46,1
key_resources,25,48,1
key_resources,17,44,1
key_resources,85,70,1
key_resources,54,75,1
key_resources,51,44,1
key_resources,85,60,1
key_resources,89,5,1
key_resources,37,31,1
key_resources,89,32,1
key_resources,40,66,1
key_resources,55,33,1
key_resources,43,71,1
key_resources,51,65,1
key_resources,51,74,1
key_resources,51,68,1
key_resources,32,23,1
key_resources,51,67,1
key_resources,32,17,1
key_resources,17,80,1
key_resources,32,18,1
key_resources,17,62,1
key_resources,46,64,1
key_resources,17,64,1
key_resources,17,72,1
key_resources,17,63,1
key_resources,52,17,1
key_resources,17,65,1
key_resources,17,67,1
key_resources,17,69,1
key_resources,46,62,1
key_resources,52,24,1
key_resources,55,50,1
key_resources,32,36,1
key_resources,52,27,1
key_resources,52,31,1
key_resources,32,27,1
key_resources,18,26,1
key_resources,55,44,1
key_resources,55,47,1
key_resources,43,49,1
key_resources,52,39,1
key_resources,52,43,1
key_resources,37,36,1
key_resources,55,49,1
key_resources,37,40,1
key_resources,25,64,1
key_resources,25,68,1
key_resources,52,64,1
key_resources,32,35,1
key_resources,18,14,1
key_resources,25,73,1
key_resources,46,61,1
key_resources,32,34,1
key_resources,18,17,1
key_resources,52,67,1
key_resources,25,77,1
key_resources,32,30,1
key_resources,25,74,1
key_resources,52,66,1
key_resources,32,28,1
key_resources,26,1,1
key_resources,18,18,1
key_resources,43,43,1
key_resources,18,20,1
key_resources,18,29,1
key_resources,18,33,1
key_resources,32,42,1
key_resources,18,27,1
key_resources,43,46,1
key_resources,37,48,1
key_resources,43,48,1
key_resources,18,32,1
key_resources,37,46,1
key_resources,18,36,1
key_resources,26,20,1
key_resources,32,50,1
key_resources,53,29,1
key_resources,53,26,1
key_resources,18,44,1
key_resources,18,37,1
key_resources,18,42,1
key_resources,53,27,1
key_resources,54,72,1
key_resources,0,16,1
key_resources,26,33,1
key_resources,33,34,1
key_resources,18,67,1
key_resources,32,61,1
key_resources,53,39,1
key_resources,26,28,1
key_resources,53,64,1
key_resources,33,10,1
key_resources,53,42,1
key_resources,53,41,1
key_resources,53,46,1
key_resources,18,66,1
key_resources,18,65,1
key_resources,43,69,1
key_resources,18,59,1
key_resources,38,11,1
key_resources,18,61,1
key_resources,53,59,1
key_resources,37,54,1
key_resources,32,65,1
key_resources,53,69,1
key_resources,18,72,1
key_resources,32,76,1
key_resources,32,69,1
key_resources,26,38,1
key_resources,18,68,1
key_resources,0,8,1
key_resources,26,39,1
key_resources,32,77,1
key_resources,26,42,1
key_resources,33,3,1
key_resources,46,65,1
key_resources,37,61,1
key_resources,46,72,1
key_resources,26,44,1
key_resources,0,4,1
key_resources,26,45,1
key_resources,55,57,1
key_resources,56,10,1
key_resources,54,21,1
key_resources,0,47,1
key_resources,33,11,1
key_resources,2,44,1
key_resources,0,24,1
key_resources,41,27,1
key_resources,0,31,1
key_resources,0,45,1
key_resources,19,29,1
key_resources,0,30,1
key_resources,54,14,1
key_resources,0,28,1
key_resources,50,26,1
key_resources,37,70,1
key_resources,0,60,1
key_resources,0,59,1
key_resources,41,21,1
key_resources,0,58,1
key_resources,0,63,1
key_resources,54,70,1
key_resources,0,62,1
key_resources,33,23,1
key_resources,54,22,1
key_resources,55,65,1
key_resources,43,60,1
key_resources,19,28,1
key_resources,26,59,1
key_resources,33,16,1
key_resources,41,20,1
key_resources,37,72,1
key_resources,54,27,1
key_resources,38,0,1
key_resources,41,18,1
key_resources,0,68,1
key_resources,41,16,1
key_resources,19,22,1
key_resources,54,35,1
key_resources,26,67,1
key_resources,54,25,1
key_resources,54,29,1
key_resources,19,25,1
key_resources,0,67,1
key_resources,54,28,1
key_resources,19,24,1
key_resources,27,1,1
key_resources,33,25,1
key_resources,43,66,1
key_resources,54,64,1
key_resources,0,72,1
key_resources,19,37,1
key_resources,1,28,1
key_resources,0,71,1
key_resources,54,39,1
key_resources,50,22,1
key_resources,1,2,1
key_resources,54,38,1
key_resources,0,81,1
key_resources,1,0,1
key_resources,19,33,1
key_resources,54,46,1
key_resources,1,30,1
key_resources,1,38,1
key_resources,1,54,1
key_resources,1,50,1
key_resources,1,70,1
key_resources,1,45,1
key_resources,1,41,1
key_resources,19,35,1
key_resources,54,42,1
key_resources,33,27,1
key_resources,1,56,1
key_resources,1,60,1
key_resources,1,61,1
key_resources,41,22,1
key_resources,55,68,1
key_resources,48,66,1
key_resources,33,31,1
key_resources,2,1,1
key_resources,2,6,1
key_resources,19,42,1
key_resources,41,25,1
key_resources,19,40,1
key_resources,2,18,1
key_resources,2,7,1
key_resources,55,66,1
key_resources,41,24,1
key_resources,49,41,1
key_resources,46,73,1
key_resources,33,30,1
key_resources,19,44,1
key_resources,43,62,1
key_resources,2,15,1
key_resources,33,29,1
key_resources,43,61,1
key_resources,50,59,1
key_resources,4,49,1
key_resources,20,25,1
key_resources,55,20,1
key_resources,3,44,1
key_resources,2,69,1
key_resources,44,20,1
key_resources,9,2,1
key_resources,50,32,1
key_resources,55,18,1
key_resources,50,39,1
key_resources,2,52,1
key_resources,2,58,1
key_resources,50,61,1
key_resources,2,66,1
key_resources,33,43,1
key_resources,2,56,1
key_resources,2,63,1
key_resources,2,59,1
key_resources,45,62,1
key_resources,2,62,1
key_resources,2,60,1
key_resources,19,66,1
key_resources,3,12,1
key_resources,38,39,1
key_resources,2,77,1
key_resources,2,75,1
key_resources,19,72,1
key_resources,2,76,1
key_resources,38,20,1
key_resources,19,78,1
key_resources,33,36,1
key_resources,33,42,1
key_resources,19,69,1
key_resources,33,39,1
key_resources,27,29,1
key_resources,3,3,1
key_resources,3,7,1
key_resources,49,44,1
key_resources,43,72,1
key_resources,33,40,1
key_resources,38,69,1
key_resources,27,31,1
key_resources,38,15,1
key_resources,48,21,1
key_resources,3,5,1
key_resources,19,79,1
key_resources,27,37,1
key_resources,56,14,1
key_resources,27,34,1
key_resources,55,21,1
key_resources,27,42,1
key_resources,38,24,1
key_resources,41,35,1
key_resources,3,60,1
key_resources,20,24,1
key_resources,56,49,1
key_resources,33,44,1
key_resources,56,25,1
key_resources,27,46,1
key_resources,27,43,1
key_resources,56,23,1
key_resources,56,33,1
key_resources,33,46,1
key_resources,38,25,1
key_resources,3,52,1
key_resources,3,49,1
key_resources,41,34,1
key_resources,3,56,1
key_resources,4,47,1
key_resources,3,69,1
key_resources,56,37,1
key_resources,38,28,1
key_resources,48,65,1
key_resources,41,36,1
key_resources,41,37,1
key_resources,38,35,1
key_resources,49,18,1
key_resources,41,39,1
key_resources,38,31,1
key_resources,3,83,1
key_resources,4,6,1
key_resources,4,43,1
key_resources,4,4,1
key_resources,27,60,1
key_resources,4,31,1
key_resources,4,36,1
key_resources,4,35,1
key_resources,4,51,1
key_resources,50,44,1
key_resources,56,66,1
key_resources,4,65,1
key_resources,4,58,1
key_resources,4,56,1
key_resources,45,65,1
key_resources,49,42,1
key_resources,44,16,1
key_resources,20,34,1
key_resources,4,64,1
key_resources,41,43,1
key_resources,20,37,1
key_resources,27,67,1
key_resources,27,73,1
key_resources,41,46,1
key_resources,44,13,1
key_resources,56,58,1
key_resources,33,59,1
key_resources,27,72,1
key_resources,4,62,1
key_resources,20,36,1
key_resources,56,60,1
key_resources,27,68,1
key_resources,4,61,1
key_resources,5,7,1
key_resources,57,83,1
key_resources,4,70,1
key_resources,20,43,1
key_resources,28,1,1
key_resources,44,14,1
key_resources,44,19,1
key_resources,20,41,1
key_resources,57,71,1
key_resources,4,81,1
key_resources,38,44,1
key_resources,60,41,1
key_resources,20,44,1
key_resources,38,47,1
key_resources,57,13,1
key_resources,5,4,1
key_resources,60,44,1
key_resources,57,39,1
key_resources,45,73,1
key_resources,5,14,1
key_resources,57,21,1
key_resources,50,21,1
key_resources,5,24,1
key_resources,45,83,1
key_resources,5,31,1
key_resources,34,6,1
key_resources,5,68,1
key_resources,5,39,1
key_resources,45,66,1
key_resources,57,38,1
key_resources,57,26,1
key_resources,60,45,1
key_resources,33,61,1
key_resources,60,53,1
key_resources,5,48,1
key_resources,5,46,1
key_resources,33,63,1
key_resources,33,76,1
key_resources,57,32,1
key_resources,33,66,1
key_resources,33,69,1
key_resources,5,67,1
key_resources,57,42,1
key_resources,57,41,1
key_resources,20,61,1
key_resources,45,74,1
key_resources,20,60,1
key_resources,20,59,1
key_resources,60,50,1
key_resources,20,66,1
key_resources,57,63,1
key_resources,38,59,1
key_resources,5,56,1
key_resources,20,63,1
key_resources,57,59,1
key_resources,5,55,1
key_resources,6,1,1
key_resources,60,61,1
key_resources,6,42,1
key_resources,28,42,1
key_resources,50,60,1
key_resources,28,24,1
key_resources,6,6,1
key_resources,9,1,1
key_resources,7,17,1
key_resources,46,26,1
key_resources,34,39,1
key_resources,34,19,1
key_resources,38,70,1
key_resources,58,14,1
key_resources,6,3,1
key_resources,42,20,1
key_resources,58,18,1
key_resources,50,42,1
key_resources,58,16,1
key_resources,41,62,1
key_resources,44,45,1
key_resources,6,8,1
key_resources,48,20,1
key_resources,28,23,1
key_resources,58,41,1
key_resources,47,20,1
key_resources,44,23,1
key_resources,6,38,1
key_resources,58,27,1
key_resources,41,61,1
key_resources,34,17,1
key_resources,58,29,1
key_resources,41,60,1
key_resources,58,36,1
key_resources,41,59,1
key_resources,6,29,1
key_resources,58,37,1
key_resources,6,10,1
key_resources,58,46,1
key_resources,21,23,1
key_resources,6,57,1
key_resources,58,45,1
key_resources,7,12,1
key_resources,6,49,1
key_resources,58,49,1
key_resources,41,68,1
key_resources,6,48,1
key_resources,28,36,1
key_resources,6,51,1
key_resources,44,28,1
key_resources,28,29,1
key_resources,21,22,1
key_resources,28,30,1
key_resources,58,60,1
key_resources,6,55,1
key_resources,58,68,1
key_resources,58,65,1
key_resources,28,33,1
key_resources,34,29,1
key_resources,7,1,1
key_resources,6,61,1
key_resources,6,59,1
key_resources,41,64,1
key_resources,21,35,1
key_resources,28,39,1
key_resources,6,58,1
key_resources,59,13,1
key_resources,7,9,1
key_resources,21,25,1
key_resources,6,62,1
key_resources,34,38,1
key_resources,59,10,1
key_resources,34,37,1
key_resources,7,7,1
key_resources,7,6,1
key_resources,59,23,1
key_resources,59,22,1
key_resources,7,2,1
key_resources,7,5,1
key_resources,50,47,1
key_resources,39,18,1
key_resources,7,34,1
key_resources,34,40,1
key_resources,21,38,1
key_resources,60,67,1
key_resources,59,39,1
key_resources,64,1,1
key_resources,59,42,1
key_resources,61,16,1
key_resources,9,0,1
key_resources,44,36,1
key_resources,39,25,1
key_resources,7,32,1
key_resources,59,46,1
key_resources,28,44,1
key_resources,21,40,1
key_resources,59,44,1
key_resources,28,43,1
key_resources,60,36,1
key_resources,59,47,1
key_resources,7,57,1
key_resources,61,14,1
key_resources,50,19,1
key_resources,7,36,1
key_resources,48,14,1
key_resources,47,14,1
key_resources,39,17,1
key_resources,61,2,1
key_resources,61,1,1
key_resources,7,45,1
key_resources,48,61,1
key_resources,7,47,1
key_resources,49,20,1
key_resources,49,28,1
key_resources,34,42,1
key_resources,42,17,1
key_resources,39,14,1
key_resources,59,65,1
key_resources,59,63,1
key_resources,59,62,1
key_resources,7,56,1
key_resources,59,67,1
key_resources,7,55,1
key_resources,59,66,1
key_resources,59,75,1
key_resources,59,68,1
key_resources,7,53,1
key_resources,44,37,1
key_resources,60,21,1
key_resources,8,67,1
key_resources,8,37,1
key_resources,7,67,1
key_resources,60,13,1
key_resources,60,15,1
key_resources,8,6,1
key_resources,8,5,1
key_resources,60,16,1
key_resources,21,84,1
key_resources,21,73,1
key_resources,8,23,1
key_resources,21,63,1
key_resources,8,15,1
key_resources,8,9,1
key_resources,46,23,1
key_resources,63,83,1
key_resources,63,58,1
key_resources,8,38,1
key_resources,60,33,1
key_resources,60,22,1
key_resources,39,20,1
key_resources,8,48,1
key_resources,63,57,1
key_resources,44,41,1
key_resources,60,32,1
key_resources,39,23,1
key_resources,8,43,1
key_resources,8,41,1
key_resources,8,61,1
key_resources,49,26,1
key_resources,63,76,1
key_resources,63,79,1
key_resources,44,39,1
key_resources,8,57,1
key_resources,39,21,1
key_resources,49,21,1
key_resources,63,68,1
key_resources,8,54,1
key_resources,8,52,1
key_resources,63,67,1
key_resources,34,51,1
key_resources,64,42,2
key_resources,64,47,2
key_resources,55,23,2
key_resources,50,35,2
key_resources,39,29,2
key_resources,64,60,2
key_resources,61,26,2
key_resources,61,25,2
key_resources,61,24,2
key_resources,22,67,2
key_resources,61,28,2
key_resources,61,31,2
key_resources,46,44,2
key_resources,62,15,2
key_resources,43,39,2
key_resources,9,36,2
key_resources,61,36,2
key_resources,39,39,2
key_resources,29,13,2
key_resources,50,30,2
key_resources,9,12,2
key_resources,65,2,2
key_resources,28,68,2
key_resources,49,33,2
key_resources,65,5,2
key_resources,37,22,2
key_resources,29,48,2
key_resources,42,33,2
key_resources,65,15,2
key_resources,61,48,2
key_resources,65,14,2
key_resources,61,45,2
key_resources,22,20,2
key_resources,22,17,2
key_resources,9,52,2
key_resources,34,67,2
key_resources,65,26,2
key_resources,9,48,2
key_resources,61,52,2
key_resources,9,57,2
key_resources,65,50,2
key_resources,65,35,2
key_resources,65,49,2
key_resources,9,54,2
key_resources,29,0,2
key_resources,22,24,2
key_resources,65,46,2
key_resources,65,40,2
key_resources,22,29,2
key_resources,45,16,2
key_resources,65,52,2
key_resources,22,32,2
key_resources,65,61,2
key_resources,34,63,2
key_resources,9,69,2
key_resources,65,59,2
key_resources,62,7,2
key_resources,22,30,2
key_resources,62,12,2
key_resources,64,12,2
key_resources,66,13,2
key_resources,62,23,2
key_resources,62,42,2
key_resources,35,17,2
key_resources,22,40,2
key_resources,62,18,2
key_resources,42,32,2
key_resources,62,17,2
key_resources,66,25,2
key_resources,10,53,2
key_resources,34,69,2
key_resources,42,27,2
key_resources,22,44,2
key_resources,22,45,2
key_resources,22,43,2
key_resources,62,29,2
key_resources,62,27,2
key_resources,66,47,2
key_resources,62,26,2
key_resources,39,45,2
key_resources,64,14,2
key_resources,29,22,2
key_resources,29,20,2
key_resources,29,21,2
key_resources,62,39,2
key_resources,66,61,2
key_resources,62,49,2
key_resources,67,27,2
key_resources,62,46,2
key_resources,48,29,2
key_resources,46,31,2
key_resources,48,28,2
key_resources,35,15,2
key_resources,42,28,2
key_resources,29,31,2
key_resources,67,20,2
key_resources,67,25,2
key_resources,62,54,2
key_resources,47,33,2
key_resources,29,33,2
key_resources,67,23,2
key_resources,67,32,2
key_resources,48,72,2
key_resources,67,29,2
key_resources,64,17,2
key_resources,62,59,2
key_resources,67,31,2
key_resources,35,12,2
key_resources,67,37,2
key_resources,11,41,2
key_resources,11,6,2
key_resources,64,21,2
key_resources,22,62,2
key_resources,48,30,2
key_resources,67,46,2
key_resources,22,60,2
key_resources,67,48,2
key_resources,29,43,2
key_resources,29,44,2
key_resources,29,42,2
key_resources,64,28,2
key_resources,50,1,2
key_resources,30,24,2
key_resources,22,70,2
key_resources,68,53,2
key_resources,67,68,2
key_resources,63,32,2
key_resources,23,1,2
key_resources,11,60,2
key_resources,68,18,2
key_resources,68,17,2
key_resources,35,21,2
key_resources,64,26,2
key_resources,42,59,2
key_resources,64,25,2
key_resources,35,25,2
key_resources,68,30,2
key_resources,63,19,2
key_resources,63,31,2
key_resources,63,17,2
key_resources,63,13,2
key_resources,12,8,2
key_resources,63,15,2
key_resources,63,30,2
key_resources,29,49,2
key_resources,46,36,2
key_resources,42,35,2
key_resources,12,16,2
key_resources,42,37,2
key_resources,46,34,2
key_resources,63,27,2
key_resources,68,47,2
key_resources,68,46,2
key_resources,63,35,2
key_resources,35,35,2
key_resources,68,67,2
key_resources,48,34,2
key_resources,68,58,2
key_resources,23,21,2
key_resources,68,62,2
key_resources,68,61,2
key_resources,68,60,2
key_resources,63,37,2
key_resources,29,57,2
key_resources,12,40,2
key_resources,12,38,2
key_resources,69,2,2
key_resources,12,41,2
key_resources,12,44,2
key_resources,63,46,2
key_resources,69,9,2
key_resources,12,50,2
key_resources,49,2,2
key_resources,47,41,2
key_resources,29,60,2
key_resources,39,69,2
key_resources,42,45,2
key_resources,69,13,2
key_resources,69,15,2
key_resources,69,26,2
key_resources,69,36,2
key_resources,69,32,2
key_resources,69,49,2
key_resources,69,48,2
key_resources,69,50,2
key_resources,35,39,2
key_resources,69,58,2
key_resources,23,24,2
key_resources,23,25,2
key_resources,13,50,2
key_resources,13,19,2
key_resources,70,2,2
key_resources,70,33,2
key_resources,70,18,2
key_resources,23,33,2
key_resources,23,26,2
key_resources,70,13,2
key_resources,23,61,2
key_resources,70,23,2
key_resources,70,32,2
key_resources,23,31,2
key_resources,70,22,2
key_resources,70,29,2
key_resources,23,30,2
key_resources,70,25,2
key_resources,23,29,2
key_resources,23,35,2
